crimedate,weekday,weekno,month,year,DECEPTIVE_PRACTICE,CRIMINAL_DAMAGE,BATTERY,INTERFERENCE_WITH_PUBLIC_OFFICER,OFFENSE_INVOLVING_CHILDREN,SEX_OFFENSE,OTHER_OFFENSE,THEFT,CRIMINAL_TRESPASS,ROBBERY,MOTOR_VEHICLE_THEFT,PUBLIC_PEACE_VIOLATION,WEAPONS_VIOLATION,BURGLARY,INTIMIDATION,LIQUOR_LAW_VIOLATION,ASSAULT,HOMICIDE,PROSTITUTION,GAMBLING,STALKING,KIDNAPPING,ARSON,OBSCENITY,CONCEALED_CARRY_LICENSE_VIOLATION,PUBLIC_INDECENCY,HUMAN_TRAFFICKING,RITUALISM,DOMESTIC_VIOLENCE,NARCOTICS,CRIMINAL_SEXUAL_ASSAULT,NON_CRIMINAL,TOTAL_CRIMES
2017-06-09,6,23,6,2017,48,74,146,1,11,5,45,188,22,44,34,6,27,48,2,0,63,2,7,1,2,0,0,1,0,0,0,0,0,31,8,0,816
2017-06-10,7,23,6,2017,41,62,177,3,7,2,47,208,17,30,34,2,16,30,0,0,62,0,8,1,0,1,1,0,1,0,0,0,0,29,6,0,785
2017-06-11,1,23,6,2017,35,91,207,4,6,1,48,200,24,27,26,3,15,23,0,0,67,6,1,1,0,0,0,0,0,0,0,0,0,26,2,0,813
2017-06-12,2,24,6,2017,42,67,152,1,8,3,43,182,21,30,41,1,13,26,0,1,57,5,0,1,1,1,4,0,0,0,0,0,0,39,1,0,740
2017-06-13,3,24,6,2017,63,78,142,3,1,3,53,206,25,39,33,5,6,37,0,1,65,4,5,2,2,0,1,0,0,0,0,0,0,30,3,0,807
2017-06-14,4,24,6,2017,53,72,131,2,6,2,53,209,23,24,38,4,7,41,3,0,71,1,1,1,0,0,3,0,0,0,0,0,0,23,1,0,769
2017-06-15,5,24,6,2017,67,91,140,4,5,3,45,202,28,31,26,5,17,54,1,1,68,2,0,3,2,0,1,0,0,0,0,0,0,25,2,0,823
2017-06-16,6,24,6,2017,65,79,166,4,7,5,57,197,14,34,38,7,23,33,0,1,63,3,1,1,0,3,0,0,2,0,0,0,0,31,0,1,835
2017-06-17,7,24,6,2017,57,102,196,4,4,3,37,199,17,27,42,2,20,39,1,1,40,1,0,1,0,0,3,0,0,0,0,0,0,23,6,0,825
2017-06-18,1,24,6,2017,37,89,214,4,8,4,38,179,17,34,28,6,15,33,0,0,48,8,3,0,0,0,0,0,0,0,0,0,0,14,6,1,786
2017-06-19,2,25,6,2017,35,99,147,3,6,3,54,174,17,25,36,5,16,30,0,1,53,2,0,1,0,0,3,0,0,0,0,0,0,30,5,0,745
2017-06-20,3,25,6,2017,48,116,145,3,4,2,36,188,21,38,32,4,11,44,0,0,68,2,2,0,0,0,2,1,0,0,0,0,0,32,3,0,802
2017-06-21,4,25,6,2017,55,76,121,2,5,2,61,193,21,39,41,7,16,37,1,1,54,4,9,1,0,0,4,0,0,0,0,0,0,32,4,0,786
2017-06-22,5,25,6,2017,71,97,137,3,3,4,47,224,19,35,27,5,15,40,0,1,54,2,1,1,0,1,4,1,0,0,0,0,0,22,5,0,819
2017-06-23,6,25,6,2017,53,95,131,4,4,3,44,206,26,27,37,2,19,33,0,1,52,1,4,1,0,1,1,0,0,0,0,0,0,29,3,0,777
2017-06-24,7,25,6,2017,45,95,180,1,2,4,45,190,28,35,35,3,12,32,0,0,62,2,0,0,0,1,0,0,0,0,0,0,0,40,7,0,819
2017-06-25,1,25,6,2017,29,91,196,1,11,8,48,180,16,30,31,3,11,32,0,4,77,1,0,2,0,1,3,0,0,0,0,0,0,18,2,2,797
2017-06-26,2,26,6,2017,52,83,142,5,4,4,55,193,17,38,39,5,11,41,0,0,55,4,0,0,0,1,0,1,0,0,0,0,0,32,5,0,787
2017-06-27,3,26,6,2017,44,71,149,4,7,3,46,196,29,42,30,4,16,29,1,1,54,5,4,0,0,0,1,0,0,0,0,0,0,34,1,0,771
2017-06-28,4,26,6,2017,49,72,104,2,6,2,45,160,9,37,47,3,12,53,1,1,63,4,3,2,1,1,0,1,0,0,0,0,0,27,2,0,707
2017-06-29,5,26,6,2017,55,85,146,5,4,1,49,196,31,16,40,3,11,36,1,1,60,1,4,0,0,0,2,0,0,0,0,0,0,26,3,0,776
2017-06-30,6,26,6,2017,45,80,141,5,5,2,52,201,21,39,29,4,18,33,0,0,59,4,6,0,0,0,0,0,0,0,0,0,0,30,4,0,778
2017-07-01,7,26,7,2017,111,99,160,4,14,9,76,204,21,29,24,4,20,33,0,2,67,1,6,0,1,2,1,1,0,0,0,0,0,34,11,0,934
2017-07-02,1,26,7,2017,23,103,165,3,10,4,45,164,22,43,32,8,23,30,1,2,62,3,0,3,0,0,2,1,0,0,0,0,0,28,3,0,780
2017-07-03,2,27,7,2017,72,91,145,2,4,2,47,214,19,34,33,6,15,42,0,1,63,0,1,2,1,0,1,0,0,0,0,0,0,62,6,0,863
2017-07-04,3,27,7,2017,31,104,184,9,9,3,51,167,24,26,40,6,26,27,1,0,55,1,2,0,0,2,0,0,1,0,0,0,0,22,5,0,796
2017-07-05,4,27,7,2017,57,104,164,3,4,5,52,182,23,35,40,10,24,36,0,0,73,8,0,0,0,0,2,0,0,0,0,0,0,31,5,0,858
2017-07-06,5,27,7,2017,46,74,131,2,8,1,46,197,23,38,31,6,16,45,1,2,69,3,4,0,1,1,2,0,0,0,0,0,0,24,7,0,778
2017-07-07,6,27,7,2017,69,81,140,4,5,1,33,175,22,24,37,7,17,37,0,1,70,0,0,0,1,1,0,1,0,0,0,0,0,29,3,0,758
2017-07-08,7,27,7,2017,46,77,159,2,3,6,48,179,13,21,36,6,23,46,0,0,56,1,0,1,1,0,2,0,0,0,0,0,0,27,6,0,759
2017-07-09,1,27,7,2017,25,87,196,4,5,2,45,193,16,50,28,6,14,32,1,1,72,2,4,0,0,0,2,0,0,0,0,0,0,33,3,1,822
2017-07-10,2,28,7,2017,59,89,110,5,3,3,49,195,25,29,29,3,21,41,0,0,64,2,0,1,0,0,0,0,0,0,0,0,0,42,9,0,779
2017-07-11,3,28,7,2017,59,77,131,2,1,5,51,202,19,27,32,8,15,38,1,1,58,2,0,1,1,0,0,0,0,0,0,0,0,30,8,0,769
2017-07-12,4,28,7,2017,42,91,112,1,3,1,47,193,16,28,26,3,8,32,0,2,48,2,4,0,0,1,0,0,0,0,0,0,0,25,5,0,690
2017-07-13,5,28,7,2017,51,93,155,5,10,6,41,211,21,34,27,0,17,41,1,1,49,3,1,1,2,0,1,0,1,0,0,0,0,42,4,0,818
2017-07-14,6,28,7,2017,52,81,149,5,5,3,40,207,16,22,30,7,13,48,1,0,63,8,0,0,2,0,2,0,0,0,0,0,0,43,1,0,798
2017-07-15,7,28,7,2017,61,94,185,3,4,3,56,219,21,39,33,3,19,37,0,0,51,4,2,1,2,2,2,0,0,0,0,0,0,38,8,1,888
2017-07-16,1,28,7,2017,32,96,183,3,3,5,44,171,17,37,44,6,17,36,0,0,64,3,5,0,1,2,0,0,0,0,0,0,0,36,7,0,812
2017-07-17,2,29,7,2017,65,96,133,3,4,1,58,241,19,35,33,6,9,44,0,0,54,3,0,0,0,0,3,0,1,0,0,0,0,33,3,0,844
2017-07-18,3,29,7,2017,66,80,146,6,3,4,53,203,21,27,30,0,22,33,0,2,51,3,9,0,1,3,1,1,1,0,0,0,0,21,4,0,791
2017-07-19,4,29,7,2017,53,61,134,5,4,1,46,209,20,27,37,3,21,39,3,1,54,0,0,0,0,1,3,1,1,0,0,0,0,41,3,0,768
2017-07-20,5,29,7,2017,51,80,124,2,5,7,52,195,11,44,18,1,9,53,0,0,58,2,10,0,1,0,1,0,0,0,0,0,0,31,5,0,760
2017-07-21,6,29,7,2017,43,72,141,3,7,3,41,215,24,25,27,8,11,48,0,5,44,1,0,0,0,0,1,1,0,0,0,0,0,37,1,0,758
2017-07-22,7,29,7,2017,41,87,164,1,7,2,39,179,20,29,38,1,15,39,0,0,54,2,1,1,1,0,1,0,0,0,0,0,0,30,3,0,755
2017-07-23,1,29,7,2017,37,106,203,4,8,2,42,182,23,36,30,7,12,41,1,0,65,4,1,1,0,0,1,0,0,0,0,0,0,28,8,0,842
2017-07-24,2,30,7,2017,77,86,127,1,3,4,60,165,28,43,27,3,17,40,0,0,60,3,1,0,1,2,3,0,0,0,0,0,0,27,2,1,781
2017-07-25,3,30,7,2017,68,110,128,3,6,4,66,225,20,33,32,4,18,41,0,1,52,2,0,0,1,1,0,0,0,0,0,0,0,30,5,0,850
2017-07-26,4,30,7,2017,53,83,133,6,2,5,50,178,19,27,29,4,19,46,1,0,57,1,1,3,1,1,0,0,0,0,0,0,0,33,0,0,752
2017-07-27,5,30,7,2017,45,76,138,4,2,3,49,218,19,43,26,3,12,40,1,1,64,4,3,1,1,1,1,0,0,0,0,0,0,31,4,0,790
2017-07-28,6,30,7,2017,64,92,138,3,7,1,51,246,19,30,39,3,16,44,0,1,53,5,1,2,0,0,0,0,0,0,0,0,0,29,7,0,851
2017-07-29,7,30,7,2017,43,103,191,1,8,3,52,170,15,27,34,3,21,31,0,2,52,0,1,1,1,1,0,0,1,0,0,0,0,29,10,0,800
2017-07-30,1,30,7,2017,35,89,199,2,8,2,45,177,25,35,42,7,16,26,0,1,65,1,0,1,0,1,0,0,0,0,0,0,0,32,9,0,818
2017-07-31,2,31,7,2017,57,83,133,6,5,2,56,213,21,27,28,6,13,40,0,1,54,2,4,1,0,1,2,0,0,0,0,0,0,27,9,1,792
2017-08-01,3,31,8,2017,103,104,136,0,7,8,87,245,17,46,35,3,14,39,0,1,66,1,0,1,0,0,2,0,0,0,0,0,0,34,9,0,958
2017-08-02,4,31,8,2017,56,100,139,4,6,3,68,182,17,28,28,4,8,23,1,1,58,0,6,3,1,0,0,0,0,0,0,0,0,33,5,0,774
2017-08-03,5,31,8,2017,66,93,153,4,5,3,46,234,26,31,22,4,11,45,1,0,59,1,8,0,0,0,2,0,0,0,0,0,0,33,2,0,849
2017-08-04,6,31,8,2017,76,86,131,0,7,1,52,311,22,39,30,8,17,45,0,1,52,0,5,0,0,0,0,1,0,0,0,0,0,37,3,0,924
2017-08-05,7,31,8,2017,59,90,144,1,9,2,62,317,21,41,29,5,15,36,0,0,61,2,3,0,1,1,0,0,0,0,0,0,0,23,6,0,928
2017-08-06,1,31,8,2017,29,98,196,3,6,2,49,229,15,40,31,4,10,32,1,0,69,3,4,1,0,0,4,0,0,0,0,0,0,35,4,0,865
2017-08-07,2,32,8,2017,53,106,133,4,3,2,42,178,14,44,28,3,14,50,0,0,48,1,0,1,0,0,2,0,2,0,0,0,0,37,8,0,773
2017-08-08,3,32,8,2017,61,82,115,1,8,3,48,199,13,35,26,7,15,36,0,1,61,1,8,0,0,0,0,0,1,0,0,0,0,40,7,0,768
2017-08-09,4,32,8,2017,59,62,138,4,6,3,52,213,14,30,31,3,15,29,1,0,58,3,11,2,2,1,0,0,0,0,0,0,0,26,6,0,769
2017-08-10,5,32,8,2017,53,104,134,3,3,1,45,200,28,29,28,2,13,41,1,0,61,2,2,1,2,0,2,0,0,0,0,0,0,29,6,0,790
2017-08-11,6,32,8,2017,38,99,131,2,8,3,37,210,26,27,27,7,12,41,2,2,48,0,0,3,0,0,2,0,0,0,0,0,0,32,8,0,765
2017-08-12,7,32,8,2017,49,90,175,3,6,3,29,207,21,36,35,4,21,37,2,0,46,2,5,2,1,0,0,0,1,0,0,0,0,27,10,0,812
2017-08-13,1,32,8,2017,29,84,170,3,2,3,49,165,19,27,30,4,17,44,0,2,46,8,3,0,0,3,2,0,0,0,0,0,0,15,5,0,730
2017-08-14,2,33,8,2017,52,97,139,6,7,2,43,232,18,30,38,1,12,36,0,0,62,4,0,1,0,0,2,0,0,0,0,0,0,30,3,0,815
2017-08-15,3,33,8,2017,52,89,126,3,4,6,40,237,19,40,43,3,13,40,0,1,49,2,0,2,0,0,0,0,0,0,0,0,0,18,8,0,795
2017-08-16,4,33,8,2017,64,70,132,3,8,3,46,223,17,39,36,6,11,40,0,1,67,3,0,0,0,0,0,0,0,0,0,0,0,23,3,0,795
2017-08-17,5,33,8,2017,57,78,123,1,4,2,56,195,18,49,27,4,9,46,1,2,57,0,1,0,3,0,0,0,0,0,0,0,0,33,2,0,768
2017-08-18,6,33,8,2017,50,89,157,4,9,1,56,214,17,41,31,4,16,49,0,1,61,2,0,2,0,1,2,0,0,0,0,0,0,46,5,1,859
2017-08-19,7,33,8,2017,50,107,190,7,6,0,42,225,18,44,35,7,21,28,0,1,68,2,2,1,1,0,1,1,0,0,0,0,0,32,3,0,892
2017-08-20,1,33,8,2017,33,96,189,3,6,4,50,171,25,33,28,4,17,39,0,0,42,7,0,2,0,1,3,0,2,0,0,0,0,18,3,0,776
2017-08-21,2,34,8,2017,53,86,146,5,8,4,37,193,13,45,36,4,15,25,1,0,63,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,754
2017-08-22,3,34,8,2017,44,79,143,2,9,3,47,204,24,55,22,5,19,38,0,1,54,1,0,1,0,0,1,0,0,0,0,0,0,25,3,0,780
2017-08-23,4,34,8,2017,43,84,116,4,11,3,47,187,23,37,42,4,11,31,0,0,54,1,5,1,0,1,3,0,0,0,1,0,0,32,6,0,747
2017-08-24,5,34,8,2017,62,83,126,5,5,0,53,227,27,41,15,4,16,46,2,1,43,1,1,2,0,1,0,0,0,0,0,0,0,35,4,1,801
2017-08-25,6,34,8,2017,60,85,132,1,14,1,31,185,18,35,28,4,21,32,0,1,42,0,0,2,1,2,6,0,0,0,0,0,0,70,1,0,772
2017-08-26,7,34,8,2017,42,80,173,4,3,2,42,195,22,40,34,4,13,35,1,0,45,3,0,1,0,0,1,0,1,0,0,0,0,30,9,0,780
2017-08-27,1,34,8,2017,31,96,165,3,8,3,39,177,18,39,30,6,15,34,0,0,60,4,0,1,0,0,1,0,0,0,0,0,0,17,8,0,755
2017-08-28,2,35,8,2017,62,63,107,4,9,2,40,180,24,37,27,4,12,27,0,0,50,1,0,0,2,0,1,0,0,0,0,0,0,33,3,0,688
2017-08-29,3,35,8,2017,49,66,113,4,4,1,40,172,18,43,26,10,20,40,2,0,60,0,7,3,1,2,1,0,0,0,0,0,0,35,6,1,724
2017-08-30,4,35,8,2017,55,69,127,7,5,2,33,212,18,38,33,6,16,39,0,1,61,0,4,1,1,0,4,0,0,0,0,0,0,50,5,1,788
2017-08-31,5,35,8,2017,58,70,125,6,2,3,48,143,8,35,41,7,17,30,0,1,69,3,6,0,0,0,1,2,1,0,0,0,0,52,7,0,735
2017-09-01,6,35,9,2017,127,89,135,4,11,9,62,184,23,51,36,4,21,38,1,0,51,0,2,0,1,0,1,0,0,0,1,0,0,56,12,0,919
2017-09-02,7,35,9,2017,39,75,140,6,9,0,49,184,13,46,28,2,12,41,2,3,54,2,0,1,0,1,0,0,0,0,0,0,0,58,6,0,771
2017-09-03,1,35,9,2017,36,95,152,4,3,5,47,163,16,29,23,4,25,23,1,0,73,2,0,0,0,3,2,0,0,0,0,0,0,43,8,0,757
2017-09-04,2,36,9,2017,30,78,167,2,9,2,53,138,16,30,29,4,14,24,0,0,55,3,0,1,0,0,2,0,0,0,0,0,0,51,8,0,716
2017-09-05,3,36,9,2017,70,61,137,2,6,2,36,154,19,38,23,2,11,30,0,1,53,0,0,2,0,0,1,1,0,0,0,0,0,53,2,0,704
2017-09-06,4,36,9,2017,60,76,103,5,2,1,33,159,18,28,26,5,12,29,0,0,51,4,0,1,0,0,0,0,0,0,0,0,0,34,1,0,648
2017-09-07,5,36,9,2017,56,66,119,1,6,1,35,188,22,43,40,6,14,29,0,1,58,1,3,1,0,2,1,0,1,0,0,0,0,28,6,0,728
2017-09-08,6,36,9,2017,47,73,127,6,5,4,43,167,14,28,37,3,14,43,0,0,55,1,0,2,2,3,0,0,0,0,0,0,0,24,4,0,702
2017-09-09,7,36,9,2017,56,76,142,1,7,3,40,187,20,36,25,8,14,25,1,1,59,4,0,1,1,0,1,0,0,0,0,0,0,23,4,0,735
2017-09-10,1,36,9,2017,38,74,171,3,9,1,39,172,14,37,36,4,17,26,0,0,62,1,0,0,1,2,0,0,0,0,0,0,0,24,8,0,739
2017-09-11,2,37,9,2017,64,70,118,1,6,4,46,167,13,41,31,4,12,30,0,0,43,0,0,0,2,0,3,1,1,0,0,0,0,28,6,0,691
2017-09-12,3,37,9,2017,62,57,136,1,5,4,38,194,19,23,31,4,18,43,0,0,42,3,4,0,1,1,0,0,0,0,0,0,0,33,7,0,726
2017-09-13,4,37,9,2017,52,77,114,4,7,4,37,180,21,19,28,5,14,44,1,0,60,2,0,0,0,1,2,0,1,0,0,0,0,30,3,0,706
2017-09-14,5,37,9,2017,62,59,143,0,6,2,44,205,22,27,27,2,12,29,0,0,58,1,0,1,1,0,1,0,0,0,0,0,0,31,1,0,734
2017-09-15,6,37,9,2017,58,80,147,2,4,5,36,231,18,28,26,5,12,47,0,0,69,5,1,1,1,1,1,0,0,0,0,0,0,29,1,0,808
2017-09-16,7,37,9,2017,39,117,163,2,4,4,45,194,17,32,41,8,18,29,0,1,69,2,2,1,2,0,0,0,0,0,0,0,0,31,5,0,826
2017-09-17,1,37,9,2017,42,98,191,4,4,3,39,205,23,25,29,3,8,29,0,0,67,4,0,0,1,1,2,1,0,0,0,0,0,22,11,0,812
2017-09-18,2,38,9,2017,65,75,144,4,5,5,42,190,20,32,35,5,10,41,0,0,67,2,0,0,2,0,1,0,1,0,0,0,0,23,3,0,772
2017-09-19,3,38,9,2017,45,66,144,3,10,1,40,188,17,28,29,4,15,33,2,0,46,1,1,0,0,0,2,0,0,0,0,0,0,29,4,0,708
2017-09-20,4,38,9,2017,62,92,154,5,7,2,49,184,18,34,35,7,7,45,0,0,76,0,1,3,0,2,1,0,0,0,0,0,0,38,5,0,827
2017-09-21,5,38,9,2017,63,98,143,4,5,2,39,194,21,45,29,4,10,30,3,1,71,2,2,0,1,0,1,1,0,1,0,0,0,35,2,0,807
2017-09-22,6,38,9,2017,45,76,150,2,10,0,47,194,20,29,33,3,17,47,0,0,69,2,1,1,1,1,4,0,0,0,0,0,0,41,4,0,797
2017-09-23,7,38,9,2017,47,108,200,5,3,4,39,184,18,35,31,8,19,33,0,1,57,1,1,2,1,2,2,1,1,0,0,0,0,21,6,0,830
2017-09-24,1,38,9,2017,40,105,216,2,12,5,44,178,18,34,35,1,8,27,0,0,40,2,0,1,0,1,0,1,0,0,0,0,0,32,9,0,811
2017-09-25,2,39,9,2017,64,84,138,2,4,2,51,207,13,38,31,5,12,35,2,0,84,3,0,2,0,0,1,0,0,0,0,0,0,40,3,0,821
2017-09-26,3,39,9,2017,58,80,136,4,6,1,48,190,11,29,26,3,14,38,0,1,62,3,1,0,1,0,0,0,0,0,0,0,0,33,4,0,749
2017-09-27,4,39,9,2017,54,67,151,1,7,3,34,176,18,42,24,3,14,39,0,1,50,1,1,0,0,0,1,0,0,0,0,0,0,36,3,0,726
2017-09-28,5,39,9,2017,47,66,130,2,9,4,45,179,17,30,25,4,13,43,0,1,65,2,0,0,0,1,0,1,1,0,0,0,0,30,1,0,716
2017-09-29,6,39,9,2017,58,85,135,2,6,5,33,207,25,30,30,7,15,45,0,1,63,7,3,2,1,0,2,0,0,0,0,0,0,43,4,1,810
2017-09-30,7,39,9,2017,53,91,151,2,3,5,29,183,15,35,36,4,16,25,2,0,57,0,0,0,0,0,1,0,0,0,0,0,0,29,8,0,745
2017-10-01,1,39,10,2017,86,85,184,1,10,7,57,182,10,45,31,2,13,35,1,1,50,2,1,1,1,2,2,1,0,0,0,0,0,26,14,0,850
2017-10-02,2,40,10,2017,54,76,123,5,3,4,42,196,21,34,33,3,14,38,1,0,72,2,1,2,1,0,0,0,0,0,0,0,0,24,3,0,752
2017-10-03,3,40,10,2017,48,61,124,1,8,2,56,206,20,29,31,9,12,34,0,0,51,2,0,2,1,0,6,0,0,0,0,0,0,33,2,0,738
2017-10-04,4,40,10,2017,50,83,118,3,3,5,43,193,22,27,36,4,13,41,0,1,63,2,2,1,0,0,2,1,0,0,0,0,0,27,2,0,742
2017-10-05,5,40,10,2017,52,81,139,5,8,4,51,166,20,39,34,3,15,36,0,0,54,1,0,2,0,0,1,1,0,0,0,0,0,35,0,0,747
2017-10-06,6,40,10,2017,56,67,135,1,6,2,48,199,17,30,33,4,25,39,0,0,50,4,0,0,0,0,1,0,0,0,0,0,0,27,4,0,748
2017-10-07,7,40,10,2017,39,93,137,5,9,0,35,201,20,33,28,1,10,25,0,0,45,3,0,0,1,0,0,1,0,0,0,0,0,20,5,0,711
2017-10-08,1,40,10,2017,34,82,178,7,7,1,25,156,15,28,44,4,10,38,1,0,56,1,0,1,1,1,1,0,0,0,0,0,0,22,4,0,717
2017-10-09,2,41,10,2017,50,76,145,4,0,1,38,198,12,43,30,8,11,35,1,1,57,5,0,1,0,0,0,2,0,0,0,0,0,21,7,0,746
2017-10-10,3,41,10,2017,59,81,111,3,8,2,46,190,16,23,28,2,7,35,0,0,57,1,0,0,2,0,3,1,1,1,0,0,0,24,2,0,703
2017-10-11,4,41,10,2017,43,67,98,3,3,0,31,157,21,30,23,4,12,45,0,0,42,2,0,0,0,0,0,0,0,0,0,0,0,29,7,0,617
2017-10-12,5,41,10,2017,68,70,133,3,3,2,52,208,19,27,19,2,10,50,0,0,56,2,4,0,1,1,1,1,1,0,0,0,0,31,1,0,765
2017-10-13,6,41,10,2017,46,83,148,4,12,2,38,183,20,31,38,5,18,52,0,0,46,3,0,2,0,0,1,1,0,0,1,0,0,30,4,0,768
2017-10-14,7,41,10,2017,33,76,124,2,3,3,39,155,11,38,45,2,12,29,0,0,51,2,0,0,0,0,0,0,0,0,0,0,0,14,8,0,647
2017-10-15,1,41,10,2017,37,88,127,2,10,2,21,162,18,37,27,3,5,21,0,0,50,4,0,0,0,1,0,1,0,0,0,0,0,20,3,0,639
2017-10-16,2,42,10,2017,53,89,124,2,7,2,47,217,25,28,30,8,8,32,0,0,57,0,0,0,0,0,2,0,0,0,0,0,0,23,7,0,761
2017-10-17,3,42,10,2017,72,71,134,1,7,4,40,158,21,27,27,2,14,48,0,0,51,1,3,1,0,2,2,0,1,0,0,0,0,30,1,1,719
2017-10-18,4,42,10,2017,61,67,134,2,5,4,47,190,15,37,37,6,18,50,1,0,57,2,3,1,0,0,2,1,0,0,0,0,0,26,8,0,774
2017-10-19,5,42,10,2017,57,75,137,0,5,4,46,204,19,30,25,10,10,49,0,1,67,3,1,0,1,0,3,0,0,0,0,0,0,22,4,0,773
2017-10-20,6,42,10,2017,60,80,153,3,9,1,44,234,18,36,28,2,16,62,0,0,59,0,0,1,0,0,2,0,0,0,0,0,0,34,7,0,849
2017-10-21,7,42,10,2017,57,88,174,2,7,2,41,191,20,50,27,8,12,34,0,0,53,2,0,0,0,1,2,0,1,0,0,0,0,33,9,0,814
2017-10-22,1,42,10,2017,33,82,154,4,7,5,38,175,21,45,29,2,8,34,0,0,55,2,0,1,0,0,0,1,2,0,0,0,0,31,9,0,738
2017-10-23,2,43,10,2017,64,80,115,3,6,4,61,184,20,43,30,2,10,42,0,0,41,2,0,0,0,0,1,0,0,0,0,0,0,30,1,0,739
2017-10-24,3,43,10,2017,50,64,109,3,6,3,38,192,18,39,34,3,16,31,0,1,41,2,4,0,0,0,0,1,0,0,1,0,0,27,5,1,689
2017-10-25,4,43,10,2017,51,71,119,4,6,1,41,183,21,31,27,3,14,44,0,0,55,1,3,0,0,0,0,2,0,0,0,0,0,33,4,0,714
2017-10-26,5,43,10,2017,66,64,127,2,6,4,38,185,26,40,24,7,21,41,1,0,50,3,3,0,0,0,0,2,1,0,0,0,0,37,4,1,753
2017-10-27,6,43,10,2017,70,95,123,3,2,3,47,211,18,48,43,7,15,45,0,0,52,3,0,0,1,0,0,1,1,0,0,0,0,26,4,0,818
2017-10-28,7,43,10,2017,48,80,137,4,6,0,48,177,12,48,35,3,10,32,2,0,38,1,0,0,0,1,2,1,0,0,0,0,0,26,6,0,717
2017-10-29,1,43,10,2017,34,89,149,1,4,0,41,166,12,28,38,5,11,29,0,1,47,0,0,0,1,0,2,0,1,0,0,0,0,31,6,0,696
2017-10-30,2,44,10,2017,50,70,121,4,4,4,38,158,28,50,31,3,12,38,3,1,48,0,0,1,0,2,3,0,0,0,0,0,0,33,5,1,708
2017-10-31,3,44,10,2017,52,105,137,2,9,2,68,157,16,45,38,2,7,34,0,0,57,2,0,0,0,0,0,1,0,0,0,0,0,21,2,0,757
2017-11-01,4,44,11,2017,106,92,125,1,21,10,52,176,18,34,23,5,8,38,1,1,59,3,0,0,0,0,3,1,0,0,0,0,0,35,7,0,819
2017-11-02,5,44,11,2017,46,74,135,2,3,4,49,172,30,29,30,6,9,46,0,1,54,2,0,1,1,0,1,0,1,0,0,0,0,24,2,0,722
2017-11-03,6,44,11,2017,75,87,122,1,8,3,37,216,16,43,36,4,10,43,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,38,3,1,789
2017-11-04,7,44,11,2017,41,82,142,4,7,5,44,183,19,51,37,6,17,30,0,1,48,2,0,0,0,0,1,0,0,0,0,0,0,28,6,0,754
2017-11-05,1,44,11,2017,44,109,157,3,3,6,37,166,12,45,28,2,13,32,0,0,63,4,4,1,0,0,0,1,0,0,0,0,0,34,9,0,773
2017-11-06,2,45,11,2017,43,55,115,8,4,2,50,190,25,44,29,4,5,45,1,1,52,0,0,0,0,0,1,0,0,0,0,0,0,38,5,0,717
2017-11-07,3,45,11,2017,42,73,114,5,3,3,47,176,11,26,32,7,16,36,0,0,48,1,0,1,2,1,1,1,0,0,0,0,0,29,1,1,677
2017-11-08,4,45,11,2017,43,65,141,2,6,1,40,199,28,52,27,2,14,42,0,0,57,2,0,0,0,1,2,0,0,0,0,0,0,27,7,0,758
2017-11-09,5,45,11,2017,55,40,111,1,4,1,48,170,16,28,36,6,16,24,1,2,54,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,655
2017-11-10,6,45,11,2017,61,65,107,2,6,3,43,172,10,36,27,6,16,40,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,32,5,1,678
2017-11-11,7,45,11,2017,47,68,129,2,6,2,35,175,19,46,30,3,8,33,0,1,47,0,0,0,1,0,2,0,0,0,0,0,0,28,6,0,688
2017-11-12,1,45,11,2017,30,78,153,2,7,2,40,140,21,47,32,2,11,34,1,0,35,2,0,0,0,1,3,0,1,0,0,0,0,19,4,0,665
2017-11-13,2,46,11,2017,64,74,130,3,2,4,43,173,13,40,41,5,12,31,0,0,45,3,0,1,1,0,0,0,0,0,0,0,0,28,5,0,718
2017-11-14,3,46,11,2017,51,83,113,3,6,2,56,172,14,37,29,3,16,35,0,0,43,1,4,1,0,0,0,0,1,0,0,0,0,28,2,0,700
2017-11-15,4,46,11,2017,55,63,125,0,4,2,52,186,24,24,26,2,8,43,0,0,50,1,3,0,0,0,2,1,0,0,0,0,0,36,2,0,709
2017-11-16,5,46,11,2017,55,90,92,2,8,5,48,216,21,32,34,4,16,30,0,0,47,3,1,0,0,4,0,0,0,0,0,0,0,50,6,0,764
2017-11-17,6,46,11,2017,65,64,101,4,3,4,47,182,30,42,28,2,13,53,2,0,49,0,2,0,0,3,0,0,0,0,0,0,0,38,4,2,738
2017-11-18,7,46,11,2017,44,91,125,1,5,6,37,189,11,30,43,5,11,31,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,696
2017-11-19,1,46,11,2017,33,86,150,1,7,2,28,150,14,42,37,4,14,32,0,0,56,2,1,0,0,1,0,0,1,0,0,0,0,23,6,0,690
2017-11-20,2,47,11,2017,57,75,116,1,9,3,36,206,24,41,38,3,11,39,0,0,56,1,0,0,0,0,1,0,0,0,0,0,0,41,4,0,762
