date,latitude,longitude,domestic
2014-01-01 00:53:00 UTC,41.90116455,-87.690462606,true
2014-01-01 00:58:00 UTC,41.766172478,-87.669924818,false
2014-01-01 01:00:00 UTC,41.992639627,-87.681115341,false
2014-01-01 01:00:00 UTC,41.951464344,-87.675601914,false
2014-01-01 01:00:00 UTC,41.945315412,-87.654995924,false
2014-01-01 01:00:00 UTC,41.943108594,-87.649366085,false
2014-01-01 01:00:00 UTC,41.888676095,-87.636913058,false
2014-01-01 01:00:00 UTC,41.965614526,-87.71939286,false
2014-01-01 01:00:00 UTC,41.896160267,-87.728572565,false
2014-01-01 01:00:00 UTC,41.90806448,-87.76950279,false
2014-01-01 01:00:00 UTC,41.870724666,-87.628597294,false
2014-01-01 01:00:00 UTC,41.74621174,-87.635406033,false
2014-01-01 01:00:00 UTC,41.974819425,-87.694400228,true
2014-01-01 01:00:00 UTC,41.93991842,-87.653288878,false
2014-01-01 01:00:00 UTC,41.890051565,-87.62891376,false
2014-01-01 01:00:00 UTC,41.905775282,-87.67026686,false
2014-01-01 01:00:00 UTC,41.861001245,-87.648006164,true
2014-01-01 01:00:00 UTC,41.858651903,-87.669927943,false
2014-01-01 01:00:00 UTC,41.880803517,-87.62535056,false
2014-01-01 01:00:00 UTC,41.923806678,-87.804967456,false
2014-01-01 01:00:00 UTC,41.945260271,-87.654952398,false
2014-01-01 01:00:00 UTC,41.950197458,-87.648999894,false
2014-01-01 01:00:00 UTC,41.918521125,-87.699220641,false
2014-01-01 01:00:00 UTC,41.875272573,-87.624251314,false
2014-01-01 01:00:00 UTC,41.799385731,-87.603263402,false
2014-01-01 01:00:00 UTC,41.74621174,-87.635406033,false
2014-01-01 01:00:00 UTC,41.748118897,-87.564446968,false
2014-01-01 01:00:00 UTC,41.8032982,-87.653195042,false
2014-01-01 01:00:00 UTC,41.728207847,-87.636110151,false
2014-01-01 01:00:00 UTC,41.702728142,-87.646353382,true
2014-01-01 01:00:00 UTC,42.000553646,-87.673393225,false
2014-01-01 01:00:00 UTC,41.89753369,-87.627343939,false
2014-01-01 01:00:00 UTC,41.893541578,-87.629701805,false
2014-01-01 01:00:00 UTC,41.893541578,-87.629701805,false
2014-01-01 01:00:00 UTC,41.88275932,-87.709441689,false
2014-01-01 01:00:00 UTC,41.853853291,-87.625519384,false
2014-01-01 01:00:00 UTC,41.678866934,-87.658994771,false
2014-01-01 01:00:00 UTC,41.77583207,-87.71309304,false
2014-01-01 01:03:00 UTC,41.949080833,-87.704218726,true
2014-01-01 01:03:00 UTC,41.985500167,-87.657089031,false
2014-01-01 01:04:00 UTC,41.809134387,-87.601692846,false
2014-01-01 01:05:00 UTC,41.767718802,-87.569817775,true
2014-01-01 01:07:00 UTC,41.753566746,-87.636806965,false
2014-01-01 01:10:00 UTC,41.774769188,-87.672578459,true
2014-01-01 01:10:00 UTC,41.889558257,-87.746682182,true
2014-01-01 01:10:00 UTC,41.880318816,-87.759259218,true
2014-01-01 01:10:00 UTC,41.822699052,-87.610754474,false
2014-01-01 01:15:00 UTC,41.756613958,-87.613380078,true
2014-01-01 01:15:00 UTC,41.982270338,-87.806941262,false
2014-01-01 01:19:00 UTC,41.753638069,-87.559191655,false
2014-01-01 01:19:00 UTC,41.675161047,-87.656485806,false
2014-01-01 01:20:00 UTC,41.940218038,-87.73206722,true
2014-01-01 01:25:00 UTC,41.904451678,-87.724618792,true
2014-01-01 01:25:00 UTC,41.880318816,-87.759259218,true
2014-01-01 01:25:00 UTC,41.779798537,-87.709216135,false
2014-01-01 01:30:00 UTC,41.800230421,-87.587373452,true
2014-01-01 01:30:00 UTC,41.9786015,-87.659931368,false
2014-01-01 01:30:00 UTC,41.942198627,-87.65417621,false
2014-01-01 01:30:00 UTC,41.925226195,-87.662675716,false
2014-01-01 01:30:00 UTC,41.919989843,-87.66214265,false
2014-01-01 01:30:00 UTC,41.920500465,-87.752803349,true
2014-01-01 01:30:00 UTC,41.862218265,-87.639087164,false
2014-01-01 01:30:00 UTC,41.734638503,-87.585597586,true
2014-01-01 01:30:00 UTC,41.939923405,-87.668667203,false
2014-01-01 01:30:00 UTC,41.94981807,-87.6586206,false
2014-01-01 01:30:00 UTC,41.903931469,-87.629290187,false
2014-01-01 01:30:00 UTC,41.909152038,-87.652675042,false
2014-01-01 01:30:00 UTC,41.8711618,-87.737810984,false
2014-01-01 01:30:00 UTC,41.857816939,-87.627010077,false
2014-01-01 01:35:00 UTC,41.873517205,-87.701005851,false
2014-01-01 01:35:00 UTC,41.786315688,-87.649810504,false
2014-01-01 01:37:00 UTC,41.745446274,-87.598894891,false
2014-01-01 01:38:00 UTC,41.76729305,-87.61529879,false
2014-01-01 01:40:00 UTC,41.911379424,-87.697017197,true
2014-01-01 01:41:00 UTC,41.751928332,-87.644077264,false
2014-01-01 01:43:00 UTC,41.888186647,-87.629551237,false
2014-01-01 01:44:00 UTC,41.901873845,-87.628038144,false
2014-01-01 01:45:00 UTC,41.893652298,-87.622725822,true
2014-01-01 01:45:00 UTC,41.90002996,-87.724995053,true
2014-01-01 01:45:00 UTC,41.836674077,-87.655986621,true
2014-01-01 01:49:00 UTC,41.902765473,-87.657661545,false
2014-01-01 01:50:00 UTC,41.756249125,-87.634743877,false
2014-01-01 01:50:00 UTC,41.922570643,-87.644738779,false
2014-01-01 01:53:00 UTC,41.892002902,-87.625373807,false
2014-01-01 01:53:00 UTC,41.703469561,-87.627409188,false
2014-01-01 01:55:00 UTC,41.919989843,-87.66214265,false
2014-01-01 01:58:00 UTC,41.92248531,-87.668440345,false
2014-01-01 02:00:00 UTC,41.958266893,-87.683734407,true
2014-01-01 02:00:00 UTC,41.889393149,-87.632534851,true
2014-01-01 02:00:00 UTC,41.967246023,-87.714549169,false
