weekday,weekno,crimedate,DECEPTIVE_PRACTICE,CRIMINAL_DAMAGE,BATTERY,INTERFERENCE_WITH_PUBLIC_OFFICER,OFFENSE_INVOLVING_CHILDREN,SEX_OFFENSE,OTHER_OFFENSE,THEFT,CRIMINAL_TRESPASS,ROBBERY,MOTOR_VEHICLE_THEFT,PUBLIC_PEACE_VIOLATION,WEAPONS_VIOLATION,BURGLARY,INTIMIDATION,LIQUOR_LAW_VIOLATION,ASSAULT,HOMICIDE,PROSTITUTION,GAMBLING,STALKING,KIDNAPPING,ARSON,OBSCENITY,CONCEALED_CARRY_LICENSE_VIOLATION,PUBLIC_INDECENCY,HUMAN_TRAFFICKING,RITUALISM,DOMESTIC_VIOLENCE,NARCOTICS,CRIMINAL_SEXUAL_ASSAULT,NON_CRIMINAL,TOTAL_CRIMES
6,39,2017-09-29,58,85,135,2,6,5,33,207,25,30,30,7,15,45,0,1,63,7,3,2,1,0,2,0,0,0,0,0,0,43,4,1,810
7,39,2017-09-30,53,91,151,2,3,5,29,183,15,35,36,4,16,25,2,0,57,0,0,0,0,0,1,0,0,0,0,0,0,29,8,0,745
1,39,2017-10-01,86,85,184,1,10,7,57,182,10,45,31,2,13,35,1,1,50,2,1,1,1,2,2,1,0,0,0,0,0,26,14,0,850
2,40,2017-10-02,54,76,123,5,3,4,42,196,21,34,33,3,14,38,1,0,72,2,1,2,1,0,0,0,0,0,0,0,0,24,3,0,752
3,40,2017-10-03,48,61,124,1,8,2,56,206,20,29,31,9,12,34,0,0,51,2,0,2,1,0,6,0,0,0,0,0,0,33,2,0,738
4,40,2017-10-04,50,83,118,3,3,5,43,193,22,27,36,4,13,41,0,1,63,2,2,1,0,0,2,1,0,0,0,0,0,27,2,0,742
5,40,2017-10-05,52,81,139,5,8,4,51,166,20,39,34,3,15,36,0,0,54,1,0,2,0,0,1,1,0,0,0,0,0,35,0,0,747
6,40,2017-10-06,56,67,135,1,6,2,48,199,17,30,33,4,25,39,0,0,50,4,0,0,0,0,1,0,0,0,0,0,0,27,4,0,748
7,40,2017-10-07,39,93,137,5,9,0,35,201,20,33,28,1,10,25,0,0,45,3,0,0,1,0,0,1,0,0,0,0,0,20,5,0,711
1,40,2017-10-08,34,82,178,7,7,1,25,156,15,28,44,4,10,38,1,0,56,1,0,1,1,1,1,0,0,0,0,0,0,22,4,0,717
2,41,2017-10-09,50,76,145,4,0,1,38,198,12,43,30,8,11,35,1,1,57,5,0,1,0,0,0,2,0,0,0,0,0,21,7,0,746
3,41,2017-10-10,59,81,111,3,8,2,46,190,16,23,28,2,7,35,0,0,57,1,0,0,2,0,3,1,1,1,0,0,0,24,2,0,703
4,41,2017-10-11,43,67,98,3,3,0,31,157,21,30,23,4,12,45,0,0,42,2,0,0,0,0,0,0,0,0,0,0,0,29,7,0,617
5,41,2017-10-12,68,70,133,3,3,2,52,208,19,27,19,2,10,50,0,0,56,2,4,0,1,1,1,1,1,0,0,0,0,31,1,0,765
6,41,2017-10-13,46,83,148,4,12,2,38,183,20,31,38,5,18,52,0,0,46,3,0,2,0,0,1,1,0,0,1,0,0,30,4,0,768
7,41,2017-10-14,33,76,124,2,3,3,39,155,11,38,45,2,12,29,0,0,51,2,0,0,0,0,0,0,0,0,0,0,0,14,8,0,647
1,41,2017-10-15,37,88,127,2,10,2,21,162,18,37,27,3,5,21,0,0,50,4,0,0,0,1,0,1,0,0,0,0,0,20,3,0,639
2,42,2017-10-16,53,89,124,2,7,2,47,217,25,28,30,8,8,32,0,0,57,0,0,0,0,0,2,0,0,0,0,0,0,23,7,0,761
3,42,2017-10-17,72,71,134,1,7,4,40,158,21,27,27,2,14,48,0,0,51,1,3,1,0,2,2,0,1,0,0,0,0,30,1,1,719
4,42,2017-10-18,61,67,134,2,5,4,47,190,15,37,37,6,18,50,1,0,57,2,3,1,0,0,2,1,0,0,0,0,0,26,8,0,774
5,42,2017-10-19,57,75,137,0,5,4,46,204,19,30,25,10,10,49,0,1,67,3,1,0,1,0,3,0,0,0,0,0,0,22,4,0,773
6,42,2017-10-20,60,80,153,3,9,1,44,234,18,36,28,2,16,62,0,0,59,0,0,1,0,0,2,0,0,0,0,0,0,34,7,0,849
7,42,2017-10-21,57,88,174,2,7,2,41,191,20,50,27,8,12,34,0,0,53,2,0,0,0,1,2,0,1,0,0,0,0,33,9,0,814
1,42,2017-10-22,33,82,154,4,7,5,38,175,21,45,29,2,8,34,0,0,55,2,0,1,0,0,0,1,2,0,0,0,0,31,9,0,738
2,43,2017-10-23,64,80,115,3,6,4,61,184,20,43,30,2,10,42,0,0,41,2,0,0,0,0,1,0,0,0,0,0,0,30,1,0,739
3,43,2017-10-24,50,64,109,3,6,3,38,192,18,39,34,3,16,31,0,1,41,2,4,0,0,0,0,1,0,0,1,0,0,27,5,1,689
4,43,2017-10-25,51,71,119,4,6,1,41,183,21,31,27,3,14,44,0,0,55,1,3,0,0,0,0,2,0,0,0,0,0,33,4,0,714
5,43,2017-10-26,66,64,127,2,6,4,38,185,26,40,24,7,21,41,1,0,50,3,3,0,0,0,0,2,1,0,0,0,0,37,4,1,753
6,43,2017-10-27,70,95,123,3,2,3,47,211,18,48,43,7,15,45,0,0,52,3,0,0,1,0,0,1,1,0,0,0,0,26,4,0,818
7,43,2017-10-28,48,80,137,4,6,0,48,177,12,48,35,3,10,32,2,0,38,1,0,0,0,1,2,1,0,0,0,0,0,26,6,0,717
1,43,2017-10-29,34,89,149,1,4,0,41,166,12,28,38,5,11,29,0,1,47,0,0,0,1,0,2,0,1,0,0,0,0,31,6,0,696
2,44,2017-10-30,50,70,121,4,4,4,38,158,28,50,31,3,12,38,3,1,48,0,0,1,0,2,3,0,0,0,0,0,0,33,5,1,708
3,44,2017-10-31,52,105,137,2,9,2,68,157,16,45,38,2,7,34,0,0,57,2,0,0,0,0,0,1,0,0,0,0,0,21,2,0,757
4,44,2017-11-01,106,92,125,1,21,10,52,176,18,34,23,5,8,38,1,1,59,3,0,0,0,0,3,1,0,0,0,0,0,35,7,0,819
5,44,2017-11-02,46,74,135,2,3,4,49,172,30,29,30,6,9,46,0,1,54,2,0,1,1,0,1,0,1,0,0,0,0,24,2,0,722
6,44,2017-11-03,75,87,122,1,8,3,37,216,16,43,36,4,10,43,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,38,3,1,789
7,44,2017-11-04,41,82,142,4,7,5,44,183,19,51,37,6,17,30,0,1,48,2,0,0,0,0,1,0,0,0,0,0,0,28,6,0,754
1,44,2017-11-05,44,109,157,3,3,6,37,166,12,45,28,2,13,32,0,0,63,4,4,1,0,0,0,1,0,0,0,0,0,34,9,0,773
2,45,2017-11-06,43,55,115,8,4,2,50,190,25,44,29,4,5,45,1,1,52,0,0,0,0,0,1,0,0,0,0,0,0,38,5,0,717
3,45,2017-11-07,42,73,114,5,3,3,47,176,11,26,32,7,16,36,0,0,48,1,0,1,2,1,1,1,0,0,0,0,0,29,1,1,677
4,45,2017-11-08,43,65,141,2,6,1,40,199,28,52,27,2,14,42,0,0,57,2,0,0,0,1,2,0,0,0,0,0,0,27,7,0,758
5,45,2017-11-09,55,40,111,1,4,1,48,170,16,28,36,6,16,24,1,2,54,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,655
6,45,2017-11-10,61,65,107,2,6,3,43,172,10,36,27,6,16,40,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,32,5,1,678
7,45,2017-11-11,47,68,129,2,6,2,35,175,19,46,30,3,8,33,0,1,47,0,0,0,1,0,2,0,0,0,0,0,0,28,6,0,688
1,45,2017-11-12,30,78,153,2,7,2,40,140,21,47,32,2,11,34,1,0,35,2,0,0,0,1,3,0,1,0,0,0,0,19,4,0,665
2,46,2017-11-13,64,74,130,3,2,4,43,173,13,40,41,5,12,31,0,0,45,3,0,1,1,0,0,0,0,0,0,0,0,28,5,0,718
3,46,2017-11-14,51,83,113,3,6,2,56,172,14,37,29,3,16,35,0,0,43,1,4,1,0,0,0,0,1,0,0,0,0,28,2,0,700
4,46,2017-11-15,55,63,125,0,4,2,52,186,24,24,26,2,8,43,0,0,50,1,3,0,0,0,2,1,0,0,0,0,0,36,2,0,709
5,46,2017-11-16,55,90,92,2,8,5,48,216,21,32,34,4,16,30,0,0,47,3,1,0,0,4,0,0,0,0,0,0,0,50,6,0,764
6,46,2017-11-17,65,64,101,4,3,4,47,182,30,42,28,2,13,53,2,0,49,0,2,0,0,3,0,0,0,0,0,0,0,38,4,2,738
7,46,2017-11-18,44,91,125,1,5,6,37,189,11,30,43,5,11,31,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,696
1,46,2017-11-19,33,86,150,1,7,2,28,150,14,42,37,4,14,32,0,0,56,2,1,0,0,1,0,0,1,0,0,0,0,23,6,0,690
2,47,2017-11-20,57,75,116,1,9,3,36,206,24,41,38,3,11,39,0,0,56,1,0,0,0,0,1,0,0,0,0,0,0,41,4,0,762
3,47,2017-11-21,41,75,114,1,3,4,39,164,15,36,36,3,4,46,1,0,43,1,4,0,1,0,1,0,0,0,0,0,0,37,3,0,672
4,47,2017-11-22,59,62,99,2,3,1,39,166,17,41,31,2,8,40,0,0,33,2,1,0,1,0,4,0,0,0,0,0,0,40,4,0,655
5,47,2017-11-23,28,82,131,1,3,3,23,122,10,18,24,2,5,26,0,0,46,1,2,1,0,0,6,0,0,0,0,0,0,7,2,0,543
6,47,2017-11-24,56,83,116,1,1,1,45,192,12,25,29,1,14,28,0,0,42,4,6,0,0,0,2,0,0,0,0,0,0,23,1,1,683
7,47,2017-11-25,27,90,137,2,6,1,45,184,17,49,30,2,17,21,0,0,56,1,2,0,0,0,3,0,1,0,0,0,0,21,2,0,714
1,47,2017-11-26,32,81,130,5,3,1,39,153,18,47,30,2,11,27,1,0,40,2,0,0,1,1,0,0,0,0,0,0,0,29,11,0,664
2,48,2017-11-27,61,95,130,2,5,2,47,205,17,33,35,4,6,44,0,0,51,1,1,2,0,2,0,0,0,0,0,0,0,28,3,0,774
3,48,2017-11-28,75,80,123,4,8,2,52,181,16,38,27,5,7,45,1,0,53,1,12,0,1,0,2,0,0,0,0,0,0,47,3,0,783
4,48,2017-11-29,62,99,117,3,5,5,57,197,19,29,27,0,8,37,0,1,62,0,13,1,1,2,1,2,0,0,0,0,0,21,2,0,771
5,48,2017-11-30,71,74,124,3,7,1,39,210,16,43,24,3,13,32,0,0,37,1,7,0,0,0,2,0,1,0,0,0,0,39,2,1,750
6,48,2017-12-01,108,78,139,2,21,8,57,237,16,45,33,3,15,38,0,1,53,2,6,1,1,0,0,0,0,0,0,0,0,37,12,0,913
7,48,2017-12-02,49,79,135,4,7,3,38,194,22,40,38,3,20,35,0,2,45,1,11,0,0,1,0,0,1,0,0,0,0,22,7,0,757
1,48,2017-12-03,33,86,147,5,11,4,36,163,15,30,29,2,9,25,0,0,56,1,0,0,1,1,2,1,0,0,0,0,0,16,3,0,676
2,49,2017-12-04,58,102,150,0,2,2,35,208,21,34,37,2,18,40,1,1,52,0,0,0,1,2,1,0,1,0,0,0,0,41,0,0,809
3,49,2017-12-05,75,73,115,2,8,3,43,185,16,25,34,6,9,29,0,0,41,0,4,0,0,1,0,0,0,0,0,0,0,37,4,0,710
4,49,2017-12-06,57,68,111,1,6,5,51,174,16,38,33,3,11,31,1,0,65,1,0,0,0,0,1,0,0,0,0,0,0,36,3,0,712
5,49,2017-12-07,56,71,110,1,5,1,37,147,16,29,40,4,5,28,0,0,41,1,0,1,0,0,3,0,1,0,0,0,0,25,3,0,625
6,49,2017-12-08,55,75,136,4,6,4,38,183,22,37,44,3,8,34,0,1,46,1,5,0,0,0,1,0,0,0,0,0,0,28,4,0,735
7,49,2017-12-09,46,76,131,5,6,3,29,169,19,40,39,5,10,24,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,21,4,0,659
1,49,2017-12-10,44,85,123,5,11,2,44,143,20,37,33,3,11,28,1,0,35,3,0,0,0,1,0,2,0,0,0,0,0,26,6,1,664
2,50,2017-12-11,64,86,119,4,9,3,55,192,26,34,33,3,6,33,2,0,42,2,0,0,0,1,0,0,0,1,0,0,0,23,1,0,739
3,50,2017-12-12,73,64,106,1,7,2,38,194,14,21,27,4,8,35,1,0,57,2,1,0,0,1,2,0,0,0,0,0,0,24,2,0,684
4,50,2017-12-13,61,61,118,0,6,2,48,178,9,26,27,2,14,59,0,0,44,3,3,0,0,1,3,0,0,0,0,0,0,31,4,0,700
5,50,2017-12-14,72,76,123,1,5,3,46,179,19,30,37,2,10,36,0,0,45,2,4,0,1,2,2,0,0,0,0,0,0,18,5,0,718
6,50,2017-12-15,76,62,126,5,9,1,74,182,29,49,31,1,12,37,0,0,46,0,0,0,0,0,0,1,0,0,0,0,0,22,3,0,766
7,50,2017-12-16,60,81,126,4,5,2,37,219,21,44,32,2,15,25,1,0,55,3,0,0,0,1,1,0,0,0,0,0,0,32,5,1,772
1,50,2017-12-17,65,80,145,3,9,2,31,174,15,38,40,3,19,30,1,1,31,4,0,0,0,0,1,0,0,0,0,0,0,30,7,0,729
2,51,2017-12-18,67,76,108,2,3,3,54,211,16,40,22,1,11,35,1,0,51,2,0,0,0,0,0,0,0,0,0,0,0,23,0,0,726
3,51,2017-12-19,55,88,105,2,7,3,50,223,14,35,30,3,17,41,2,0,62,0,0,0,0,0,1,0,0,1,0,0,0,20,4,0,763
4,51,2017-12-20,49,72,111,4,7,3,44,181,14,46,32,4,8,32,1,0,49,0,2,0,0,0,0,1,0,0,0,0,0,40,4,0,704
5,51,2017-12-21,67,69,116,2,4,6,38,209,27,35,35,4,18,38,0,0,45,2,1,0,0,0,0,0,0,0,0,0,0,31,0,0,747
6,51,2017-12-22,71,77,112,4,13,3,38,211,15,43,44,4,14,47,0,0,43,0,0,0,0,2,1,1,1,0,0,0,0,33,7,0,784
7,51,2017-12-23,42,78,142,1,6,3,38,201,15,36,34,3,12,30,0,1,47,3,0,0,0,0,0,0,0,0,0,0,0,17,5,0,714
1,51,2017-12-24,22,50,101,0,3,2,20,143,7,37,32,1,6,27,0,0,39,1,0,0,0,1,0,0,0,0,0,0,0,8,2,0,502
2,52,2017-12-25,14,43,111,0,5,2,20,69,8,20,30,1,2,21,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,394
3,52,2017-12-26,50,51,91,6,6,1,36,128,13,24,30,3,8,23,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,19,3,0,526
4,52,2017-12-27,47,48,82,2,4,1,40,120,15,28,41,1,7,18,1,0,32,1,0,0,0,0,0,0,0,0,0,0,0,29,6,0,523
5,52,2017-12-28,58,58,81,3,0,0,44,163,14,35,37,3,8,24,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,34,1,0,601
6,52,2017-12-29,51,40,91,2,6,1,39,162,13,31,23,1,12,34,1,0,38,1,0,0,2,0,1,1,0,0,0,0,0,22,2,0,574
7,52,2017-12-30,65,54,121,3,4,4,37,150,7,33,45,3,8,15,0,0,38,0,0,0,0,0,0,0,1,0,0,0,0,27,6,0,621
1,52,2017-12-31,23,58,129,1,3,0,25,104,13,32,48,1,17,31,0,1,33,0,0,0,1,1,1,0,0,0,0,0,0,14,5,0,541
2,1,2018-01-01,116,66,161,2,110,36,65,132,10,30,65,2,20,32,1,1,38,4,0,0,1,0,0,1,0,0,0,0,0,17,21,0,931
3,1,2018-01-02,61,46,89,1,1,0,49,128,17,28,51,3,9,20,0,1,28,0,0,0,1,0,0,0,0,0,0,0,0,25,2,0,560
4,1,2018-01-03,55,38,81,3,1,0,39,159,17,37,25,3,12,19,0,1,39,1,3,2,0,1,1,0,0,0,1,0,0,34,3,0,575
5,1,2018-01-04,48,47,102,4,6,0,43,134,23,32,46,2,15,31,0,0,42,0,0,1,1,0,2,0,0,0,0,0,0,22,0,1,602
6,1,2018-01-05,60,63,107,2,7,2,44,164,16,34,44,1,9,24,0,1,53,1,0,0,0,0,0,0,0,0,0,0,0,28,4,0,664
7,1,2018-01-06,37,51,132,3,3,1,41,111,20,24,34,5,13,28,0,2,48,3,0,1,2,0,0,0,0,0,0,0,0,21,5,0,585
1,1,2018-01-07,29,55,120,2,5,0,29,108,16,41,33,0,8,23,0,0,39,2,4,0,0,0,0,1,0,0,0,0,0,18,0,0,533
2,2,2018-01-08,40,54,98,3,5,2,36,164,23,37,28,3,13,28,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,43,1,0,619
3,2,2018-01-09,54,47,98,1,4,1,33,158,22,32,40,4,10,46,0,1,46,4,0,0,0,0,2,0,0,0,0,0,0,48,1,0,652
4,2,2018-01-10,55,75,112,3,11,4,40,183,28,32,26,2,10,32,0,0,49,2,5,0,2,0,0,1,0,0,0,0,0,46,2,0,720
5,2,2018-01-11,56,90,101,6,5,3,53,164,18,25,22,3,13,36,0,1,64,3,0,0,0,0,1,0,0,0,0,0,0,35,1,0,700
6,2,2018-01-12,62,78,111,3,8,3,41,164,17,42,38,2,18,28,0,1,46,1,0,0,0,0,0,0,0,0,0,0,0,40,4,0,707
7,2,2018-01-13,51,59,121,4,2,0,42,134,18,30,35,0,10,31,0,1,45,0,0,0,0,0,1,0,0,0,0,0,0,26,6,1,617
1,2,2018-01-14,31,58,137,2,5,1,39,118,18,32,30,3,13,18,0,0,33,1,0,0,0,0,1,0,0,0,0,0,0,22,2,0,564
2,3,2018-01-15,47,45,84,1,5,0,38,120,13,21,34,3,12,27,0,0,35,0,0,0,0,0,0,1,0,0,0,0,0,35,7,0,528
3,3,2018-01-16,57,43,111,1,4,0,45,146,16,24,42,4,6,25,0,1,48,0,1,0,0,1,1,0,0,0,0,0,0,33,5,0,614
4,3,2018-01-17,45,60,118,5,12,1,42,149,15,19,37,2,15,34,0,2,43,0,0,0,1,1,1,1,0,0,0,0,0,39,7,0,649
5,3,2018-01-18,58,58,91,1,5,2,38,162,23,22,31,4,14,35,0,2,45,2,0,0,0,0,1,0,0,0,0,0,0,31,1,0,626
6,3,2018-01-19,64,74,111,4,3,3,48,179,16,25,27,0,19,42,0,2,35,0,2,0,0,1,1,0,0,0,0,0,0,49,4,0,709
7,3,2018-01-20,37,67,133,3,3,0,55,194,17,34,21,4,14,33,0,1,52,2,1,0,1,0,1,1,1,0,0,0,0,49,4,1,729
1,3,2018-01-21,48,81,142,3,3,5,29,168,19,36,25,3,12,32,0,1,59,3,1,0,0,0,2,1,1,0,0,0,0,41,3,0,718
2,4,2018-01-22,47,74,103,2,5,4,50,197,21,29,29,5,22,32,0,1,52,3,0,0,0,3,1,1,0,0,0,0,0,37,6,0,724
3,4,2018-01-23,59,65,113,4,5,0,43,177,21,34,29,1,13,48,0,0,57,1,1,0,1,2,1,0,0,0,0,0,0,42,1,0,718
4,4,2018-01-24,49,56,107,1,3,1,43,144,20,20,24,3,7,35,0,0,45,2,2,0,0,3,0,1,0,0,0,0,0,43,4,0,613
5,4,2018-01-25,41,72,126,3,4,0,42,160,9,26,23,5,12,25,0,0,52,0,1,0,0,0,1,0,0,0,0,0,0,35,4,0,641
6,4,2018-01-26,55,88,140,2,8,2,44,168,27,27,23,5,18,40,0,1,55,1,5,0,2,1,1,1,0,0,0,0,0,45,3,1,763
7,4,2018-01-27,58,76,146,4,4,2,45,189,18,26,26,3,21,30,0,2,43,2,5,1,0,1,0,0,1,0,0,0,0,45,6,0,754
1,4,2018-01-28,45,65,157,3,5,2,41,139,18,27,25,3,15,29,1,0,50,0,0,0,0,0,3,0,0,0,0,0,0,37,6,0,671
2,5,2018-01-29,68,57,105,4,3,2,47,187,16,24,29,2,8,24,0,0,45,0,0,0,2,0,0,1,1,0,1,0,0,23,3,0,652
3,5,2018-01-30,43,56,113,3,4,0,46,157,24,20,37,4,17,33,0,0,42,1,0,0,1,1,3,0,0,0,0,0,0,30,1,0,636
4,5,2018-01-31,46,66,118,3,7,2,44,194,22,28,27,5,12,32,3,0,48,4,0,0,0,1,1,0,0,0,0,0,0,44,1,0,708
5,5,2018-02-01,98,56,86,2,14,5,76,182,22,18,25,2,8,28,0,0,65,0,2,0,1,2,0,1,0,0,0,0,0,34,8,0,735
6,5,2018-02-02,83,44,98,2,14,2,38,158,24,31,32,0,8,31,0,2,48,2,1,0,0,0,3,1,0,0,0,0,0,50,2,0,674
7,5,2018-02-03,54,68,119,6,3,1,52,128,19,28,26,5,8,22,0,1,32,4,3,0,1,0,2,0,0,0,0,0,0,41,6,0,629
1,5,2018-02-04,28,62,119,2,7,2,39,102,18,18,17,2,7,18,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,16,8,0,512
2,6,2018-02-05,51,49,102,1,8,1,42,117,20,26,27,0,6,23,0,0,38,1,0,0,3,1,0,0,0,0,0,0,0,22,4,0,542
3,6,2018-02-06,52,37,114,3,5,5,43,136,22,17,30,2,9,23,0,0,36,3,4,0,2,0,1,1,1,0,0,0,0,40,2,0,588
4,6,2018-02-07,48,46,86,5,4,5,42,120,22,23,18,3,16,28,0,1,35,2,0,0,0,0,1,0,0,0,0,0,0,36,1,0,542
5,6,2018-02-08,61,38,93,0,6,3,52,123,14,19,24,3,2,28,0,0,39,1,1,0,0,1,1,0,0,0,0,0,0,43,4,0,556
6,6,2018-02-09,53,34,100,3,5,2,32,112,19,13,29,3,13,25,1,0,40,1,0,0,0,0,2,0,0,0,0,0,0,17,1,0,505
7,6,2018-02-10,42,49,107,4,4,1,38,119,15,28,21,1,10,20,0,1,38,2,0,0,0,0,0,0,1,0,0,0,0,30,3,0,534
1,6,2018-02-11,39,61,127,2,3,3,36,94,19,23,15,1,11,23,0,1,42,2,0,0,1,0,0,1,0,0,0,0,0,28,5,0,537
2,7,2018-02-12,53,59,96,4,4,2,42,125,23,17,18,4,7,14,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,50,3,1,572
3,7,2018-02-13,56,39,115,3,7,2,50,153,17,32,26,4,7,34,0,0,51,2,1,0,0,1,0,1,1,0,0,0,0,40,2,0,644
4,7,2018-02-14,54,70,136,0,7,3,50,136,25,25,18,4,8,23,1,0,55,0,0,0,0,0,0,0,1,0,0,0,0,42,3,0,661
5,7,2018-02-15,64,54,129,1,3,3,52,153,17,29,19,3,13,29,0,0,71,0,0,1,0,0,0,0,0,0,0,0,0,52,5,0,698
6,7,2018-02-16,51,72,113,2,8,2,41,162,19,29,20,3,8,34,0,0,63,2,0,0,0,2,0,1,0,0,0,0,0,26,5,0,663
7,7,2018-02-17,46,84,123,3,4,0,44,149,16,28,24,0,8,16,2,0,40,1,0,0,1,0,1,1,0,0,0,0,0,11,2,0,604
1,7,2018-02-18,21,72,138,7,3,3,37,115,19,17,28,5,11,27,1,1,47,2,0,0,1,1,0,0,1,0,0,0,0,19,10,1,587
2,8,2018-02-19,42,80,107,6,2,0,48,139,21,23,26,3,7,30,0,0,55,4,0,0,0,0,0,0,0,0,0,0,0,30,2,0,625
3,8,2018-02-20,68,62,112,5,6,4,53,127,25,17,19,4,8,32,2,0,58,1,0,0,1,0,0,0,0,0,0,0,0,33,8,0,645
4,8,2018-02-21,57,53,112,5,4,0,39,161,23,22,23,4,12,21,0,0,57,0,1,0,0,1,0,0,0,0,0,0,0,40,4,0,639
5,8,2018-02-22,48,69,118,5,9,3,45,156,20,27,23,3,19,20,1,0,64,3,0,0,0,1,0,0,0,0,1,0,0,38,4,0,677
6,8,2018-02-23,49,61,104,3,7,2,51,168,20,22,24,5,14,28,0,0,57,0,0,0,0,0,0,1,0,0,0,0,0,53,2,0,671
7,8,2018-02-24,34,90,162,4,4,2,51,155,13,26,14,1,17,22,0,1,37,3,5,0,2,1,0,1,1,0,0,0,0,32,2,1,681
1,8,2018-02-25,41,81,149,1,5,5,35,158,15,29,20,3,11,17,0,0,43,2,1,0,0,0,1,0,0,0,0,0,0,31,7,0,655
2,9,2018-02-26,60,61,125,4,4,6,34,139,21,14,18,2,16,25,1,0,47,1,0,0,0,1,0,0,0,0,0,0,0,45,1,0,625
3,9,2018-02-27,59,70,107,5,6,0,49,161,25,15,21,4,23,30,0,0,54,0,1,0,0,0,1,0,0,0,0,0,0,55,5,0,691
4,9,2018-02-28,66,51,103,5,6,4,52,150,15,19,21,4,19,27,0,0,50,1,0,0,1,2,1,0,0,0,0,0,0,42,8,0,647
5,9,2018-03-01,127,81,129,3,20,10,58,165,17,27,22,1,10,25,0,0,78,1,0,0,1,1,0,1,0,0,0,0,0,36,11,0,824
6,9,2018-03-02,64,80,115,4,5,1,46,153,18,27,20,6,13,24,1,0,53,1,3,0,0,0,3,0,1,0,0,0,0,51,2,0,691
7,9,2018-03-03,45,82,155,2,2,2,44,136,10,20,27,4,12,20,1,2,45,2,2,0,0,0,2,0,0,0,1,0,0,42,6,0,664
1,9,2018-03-04,39,78,135,11,2,1,46,143,16,26,22,3,8,16,0,1,49,1,1,1,0,0,2,0,0,0,0,0,0,46,1,0,648
2,10,2018-03-05,54,67,125,2,6,0,46,144,26,21,26,2,9,32,1,0,52,1,0,0,0,0,1,0,0,0,0,0,0,47,3,0,665
3,10,2018-03-06,63,58,114,4,4,4,56,154,21,18,18,3,7,17,1,1,62,1,0,0,0,1,2,0,0,0,0,0,0,42,2,0,653
4,10,2018-03-07,56,44,98,3,5,4,51,157,23,24,30,8,12,28,0,0,59,1,0,0,2,0,1,0,0,0,0,0,0,50,0,0,656
5,10,2018-03-08,53,74,119,4,8,3,51,125,24,13,29,3,24,32,0,1,48,2,0,0,0,2,3,0,0,0,0,0,0,36,6,0,660
6,10,2018-03-09,60,92,118,3,6,7,55,167,21,25,33,5,20,30,0,3,42,0,1,0,1,1,1,1,1,0,0,0,0,43,9,0,745
7,10,2018-03-10,44,70,151,5,3,3,45,155,15,32,16,3,13,24,0,1,53,3,0,1,0,0,1,0,0,0,0,0,0,42,4,0,684
1,10,2018-03-11,31,75,143,4,2,4,31,132,15,24,20,4,10,19,0,2,54,2,1,0,1,0,2,1,1,0,0,0,0,36,4,0,618
2,11,2018-03-12,50,61,117,4,8,1,44,163,21,33,19,3,16,32,1,0,51,0,0,0,1,0,0,0,0,0,0,0,0,35,1,0,661
3,11,2018-03-13,50,66,120,2,5,3,40,154,16,14,32,1,13,23,3,1,56,1,0,0,0,1,1,0,0,0,0,0,0,34,2,0,638
4,11,2018-03-14,48,71,136,5,6,4,42,144,18,20,20,8,11,28,0,0,51,0,1,0,1,2,0,0,1,0,0,0,0,46,1,0,664
5,11,2018-03-15,61,63,129,2,10,1,48,161,22,30,25,1,9,24,1,0,62,0,0,0,0,1,1,0,0,0,0,0,0,38,2,0,691
6,11,2018-03-16,57,71,118,1,6,2,42,157,19,19,22,7,14,29,1,1,74,2,1,0,0,1,2,0,0,0,0,0,0,50,5,1,702
7,11,2018-03-17,47,109,184,5,8,2,43,167,17,23,24,4,13,19,0,3,49,4,0,0,0,0,0,0,1,0,0,0,0,47,8,0,777
1,11,2018-03-18,50,72,159,2,9,1,56,143,18,22,29,3,16,22,0,0,45,2,0,2,0,0,0,0,0,0,0,0,0,34,3,0,688
2,12,2018-03-19,66,69,126,4,6,2,38,136,16,39,29,1,14,35,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,659
3,12,2018-03-20,66,80,117,3,12,5,58,151,21,26,15,7,8,36,0,1,55,1,0,0,1,0,0,0,0,0,0,0,0,46,3,0,712
4,12,2018-03-21,61,73,131,2,5,3,47,159,17,19,20,7,9,26,1,1,54,2,7,0,2,0,1,0,0,0,0,0,0,36,5,0,688
5,12,2018-03-22,59,89,95,6,5,3,52,160,18,25,23,2,11,27,1,0,45,1,5,1,0,0,0,0,1,0,0,0,0,39,2,0,670
6,12,2018-03-23,46,82,133,4,6,5,56,169,23,24,26,3,14,35,0,1,59,3,0,2,0,0,2,0,0,0,0,0,0,57,2,0,752
